anime_id,title,title_english,title_japanese,title_synonyms,url,image_url,trailer_url,type,source,episodes,status,airing,aired_from,aired_to,duration,rating,score,scored_by,rank,popularity,members,favorites,synopsis,background,season,year,broadcast_day,broadcast_time,producers,licensors,studios,genres,themes
2053,Capricorn,,カプリコン,,https://myanimelist.net/anime/2053/Capricorn,https://cdn.myanimelist.net/images/anime/6/2954.jpg,,OVA,Manga,1.0,Finished Airing,False,1991-04-05T00:00:00+00:00,,47 min,PG-13 - Teens 13 or older,5.37,1738.0,12214.0,9344,4104,2,"In the blink of an eye, high school student Taku Shimamura finds himself transported to the bizarre world of Slaffleaze, where intelligent creatures govern and the ruling class, led by the villainous Zolba, is plotting the invasion of the world they know as Capricorn, the Earth. Joining together with the oppressed Slaffleaze peasants, Taku must find a way to stop Zolba`s dark forces before the way to the unsuspecting Earth is opened. In order to do so, he must first gain the love and trust of the last of the Yappie, the ancestral guardians of Slaffeaze. This is a task that will take more than a little courage and daring, for the last Yappie is not just a cute young female, she`s also a dragon.

(Source: ANN)",,,,,,"Anime R, Imagine",ADV Films,Aubec,"Adventure, Comedy, Fantasy, Sci-Fi",Isekai
2054,Carol,,CAROL,Carol: A Day In A Girl's Life,https://myanimelist.net/anime/2054/Carol,https://cdn.myanimelist.net/images/anime/1306/103782.jpg,,OVA,Novel,1.0,Finished Airing,False,1990-03-21T00:00:00+00:00,,59 min,PG-13 - Teens 13 or older,4.93,965.0,12998.0,11184,2302,2,"Carol is the tale of a teenage girl whose life seems normal enough until she notices music disappearing from all around her, such as the sound of Big Ben, her father`s cello-playing, and the concert of her favorite band, Gaball Screen. After hearing some mysterious voices, Carol is transported to a fantastic world where she must fight against the evil monsters who are stealing the music from Earth. She meets and is assisted by three dashing heroes: Clark, Tico, and Flash.

(Source: AniDB)",,,,,,,,"animate Film, Magic Bus",Fantasy,"Isekai, Reverse Harem"
2074,Kerokero Chime,,ケロケロちゃいむ,,https://myanimelist.net/anime/2074/Kerokero_Chime,https://cdn.myanimelist.net/images/anime/9/26176.jpg,,TV,Manga,30.0,Finished Airing,False,1997-03-06T00:00:00+00:00,1997-09-25T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,6.46,699.0,7167.0,11752,1933,1,"Aoi, a regular boy, is cursed with a spell that turns him into a frog whenever he gets wet. He is sent to another world with a frog kingdom to find the princess to undo the spell. When he finds out that she doesn't know how to lift the curse, they set out to find the spell that will. Along the way they meet many interesting creatures, come across many dangers, and make many new friends. 

(Source: ANN)",,spring,1997.0,Thursdays,18:00,,,Studio Comet,"Adventure, Comedy, Fantasy","Isekai, Parody"
2196,Genmu Senki Leda,Fantastic Adventure Of Yohko: Leda,幻夢戦記レダ,Leda the War of the Dreams,https://myanimelist.net/anime/2196/Genmu_Senki_Leda,https://cdn.myanimelist.net/images/anime/1186/133568.jpg,https://www.youtube.com/watch?v=gXLPUzZgBzk,OVA,Original,1.0,Finished Airing,False,1985-03-01T00:00:00+00:00,,1 hr 10 min,PG-13 - Teens 13 or older,6.25,3377.0,8420.0,7087,8468,16,"For a year and a half, Youko Asagiri has fostered an unrequited love for one of her classmates. To express her affection, she composes a piano solo that she plans to show him when she confesses. When the moment of truth comes, however, Youko is not brave enough to speak to her classmate, and the ground suddenly swallows her up!

In an instant, Youko finds herself in the mysterious realm of ""Ashanti."" She quickly makes friends with a talking dog named Lingam, who explains that Ashanti is a sister realm of ""Noa,"" the realm that Youko came from. The two worlds were once connected, but they were separated long ago by the warrior Leda in order to protect the people of Noa. Now, Youko's arrival has temporarily opened a path between the realms, which the evil forces of Zell intend to make permanent.

The forces of Zell steal Youko's cassette player under the belief that it is the mythical ""Heart of Leda,"" a necessary artifact for their nefarious plans. However, Youko manages to evade their capture by transforming into Leda's warrior. With these new powers, will she be able to protect the people of Noa and return to her own world?

[Written by MAL Rewrite]","Genmu Senki Leda was released on VHS format in North America in May 1997 by The Right Stuf International. The film was re-released in 4K alongside a special edition bundle in Japan on June 19, 2019.",,,,,TOHO,Nozomi Entertainment,Kaname Productions,"Action, Adventure, Fantasy, Sci-Fi","Isekai, Mecha"
2523,Izumo: Takeki Tsurugi no Senki,Izumo: Flash of a Brave Sword,IZUMO -猛き剣の閃記-,"Izumo: Flash of a Brave Sword, Izumo: Takeki Ken no Hirameki, Izumo2, Izumo TTnS",https://myanimelist.net/anime/2523/Izumo__Takeki_Tsurugi_no_Senki,https://cdn.myanimelist.net/images/anime/1372/106200.jpg,,TV,Visual novel,12.0,Finished Airing,False,2005-04-03T00:00:00+00:00,2005-06-19T00:00:00+00:00,25 min per ep,PG-13 - Teens 13 or older,6.11,4147.0,9155.0,5873,13395,17,"Yagi Takeru has been living in the Touma family's house since his parents are gone. He was raised by Touma Rokunosuke, the head of the house. He is surrounded by many people such as Yamato Takeshi, his best friend-cum-rival from the kendo club, the Shiratori sisters, Kotono and Asuka, and his childhood friend, Oosu Seri. Life has been blissful until one day, an earthquake strikes the school and everything changes. Takeru awakens to find that the school looks as if it has been abandoned for centuries and reduced to ruins. He also realize that all the teachers and students have disappeared as well. He meets up with Seri and Asuka and they fled from the ruins, only to realize that the town they used to live in is completely empty. Subsequently, people wrapped in cloaks appear before him. They were told that they have been brought to another world.

(Source: ANN)",,spring,2005.0,Sundays,01:30,Tokyo Kids,Discotek Media,"Trinet Entertainment, Studio Kyuuma","Adventure, Drama, Fantasy, Romance","Isekai, Martial Arts"
2572,Fushigi no Kuni no Alice,Alice in Wonderland,ふしぎの国のアリス,Alice's Adventures In Wonderland,https://myanimelist.net/anime/2572/Fushigi_no_Kuni_no_Alice,https://cdn.myanimelist.net/images/anime/13/22277.jpg,,TV,Book,24.0,Finished Airing,False,1983-10-10T00:00:00+00:00,1984-03-26T00:00:00+00:00,26 min per ep,G - All Ages,6.44,1386.0,7310.0,9689,3683,7,"A retelling of Lewis Carroll's classic tale of the young girl Alice, who follows a white rabbit into a hole, only to find herself in Wonderland, where she meets many interesting characters, both the mysterious Cheshire Cat and the terrible Queen of Hearts.

(Source: ANN)",,fall,1983.0,Mondays,19:30,,,Nippon Animation,"Adventure, Fantasy","Anthropomorphic, Isekai"
2786,Bakegyamon,,妖逆門,"BakéGyamon, Gekifu Bakegyamon",https://myanimelist.net/anime/2786/Bakegyamon,https://cdn.myanimelist.net/images/anime/10/21146.jpg,,TV,Manga,51.0,Finished Airing,False,2006-04-03T00:00:00+00:00,2007-03-26T00:00:00+00:00,25 min per ep,PG-13 - Teens 13 or older,6.62,1003.0,6247.0,9458,3944,15,"Sanshirou's chances of having an adventure are slim to none in his tiny island hometown, until the day a mysterious stranger invites him to play a game... Without warning, Sanshirou is taken to a backwards universe to play BakéGyamon—a game pitting monsters against monsters. Along the way he meets other players who have a particular reason for being there—to obtain the wish that is granted to the winner. But how far can Sanshirou get when the monsters he's been paired with are a bunch of little mud balls?!

(Source: VIZ Media)",,spring,2006.0,Mondays,18:00,"TV Tokyo, Dentsu",,Radix,"Action, Fantasy","Isekai, Mythology, Strategy Game"
2826,Oz no Mahoutsukai (TV),The Wonderful Wizard of Oz,オズの魔法使い,"Oz no Mahoutsukai, The Wizard of Oz",https://myanimelist.net/anime/2826/Oz_no_Mahoutsukai_TV,https://cdn.myanimelist.net/images/anime/13/64339.jpg,,TV,Book,52.0,Finished Airing,False,1986-10-06T00:00:00+00:00,1987-09-28T00:00:00+00:00,25 min per ep,G - All Ages,6.72,1324.0,5665.0,10157,3144,13,"Dorothy and her canine pal Toto live a quiet life on a Kansas farm with Uncle Henry and Aunt Em. But one day, the little girl and her dog find themselves spirited away from the fields of Kansas, to the magical land of Oz! Dorothy and Toto meet many friends on the yellow-brick road to Emerald City, where she hopes to find a way home to Kansas-- but when she arrives, the city’s mysterious ruler, the Wizard of Oz, is not what she expects! The Wizard can help Dorothy get home, but at a daunting price: she and her friends the Tin Woodsman, the Scarecrow, and the Cowardly Lion must kill the Wicked Witch of the West and free the Winkies from her rule.

(Source: Discotek Media)","Oz no Mahoutsukai is based on the first three and the sixth books in the Oz series by L. Frank Baum. Due to the latter two books not having been in public domain at the time, the series had to take large liberties with the plot.",fall,1986.0,,,"TV Tokyo, Meruhensha",Discotek Media,Panmedia,"Adventure, Fantasy",Isekai
2971,Kyou kara Maou! R,,今日からマ王！R,"Kyou Kara Maou! OVA, Kyou Kara Maoh! R, Maruma OVA",https://myanimelist.net/anime/2971/Kyou_kara_Maou_R,https://cdn.myanimelist.net/images/anime/7/22619.jpg,,OVA,Light novel,5.0,Finished Airing,False,2007-10-26T00:00:00+00:00,2008-03-28T00:00:00+00:00,25 min per ep,PG-13 - Teens 13 or older,7.4,10948.0,2308.0,4579,24894,46,"Life has returned to some form of normalcy after the end of the series, and so His Majesty Yuuri Shibuya travels to oversee how things are going. While doing so, he runs into the king of Small Shimeron--Sararegi. But it seems there may be something more to him than the friendly king he presents himself as. Yuuri go back to Shimaron to relax and meet some friends, when the ""king"" of Little Shimaron suddenly joins the group and wants the Maou to come to his country. The Original king sends a message to Yuuri's brother and his friend that Yuuri is in trouble.

(Source: ANN)",,,,,,,Discotek Media,Studio Deen,"Adventure, Comedy, Fantasy",Isekai
3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,,遙かなる時空の中で3 紅の月,"In a Distant Time 3: Crimson Moon, Haruka Naru Toki no Naka de 3: Kurenai no Tsuki",https://myanimelist.net/anime/3227/Harukanaru_Toki_no_Naka_de_3__Kurenai_no_Tsuki,https://cdn.myanimelist.net/images/anime/6/5110.jpg,,TV Special,Visual novel,1.0,Finished Airing,False,2007-12-28T00:00:00+00:00,,1 hr,PG-13 - Teens 13 or older,6.7,1451.0,5810.0,9385,4048,9,"Another 100 years has passed since the end the end of Harukanaru Toki no Naka de 2 (200 years after the original anime). In the past that is, very little time has gone by in the future. One day, Kasuga Nozomi encounters a strange boy at her high school, who sends her across time and space to Kyou, a place in another world that bears a strong resemblance to Kyoto towards the end of the Heian period. There, the Minamoto clan (""Genji""), led by Minamoto no Yoritomo, is at war with the Taira clan (""Heike""), led by Taira no Kiyomori. The Heike hope to defeat the Genji by releasing vengeful spirits to disturb the earth`s natural flow of energy and to terrorize the land. The boy is revealed to be the human form of Hakuryuu, the White Dragon God that protects Kyou, who is weakened by the presence of the vengeful spirits. As the Hakuryuu no Miko (Priestess of the White Dragon God), Nozomi allies herself with the Genji because Hakuryuu cannot send her home until his power is restored...

(Source: AniDB)",,,,,,,,Yumeta Company,"Action, Fantasy","Historical, Isekai, Military, Time Travel"
3359,Amatsuki,Amatsuki,あまつき,,https://myanimelist.net/anime/3359/Amatsuki,https://cdn.myanimelist.net/images/anime/12/75555.jpg,https://www.youtube.com/watch?v=jm3Xm1cgVUc,TV,Manga,13.0,Finished Airing,False,2008-04-05T00:00:00+00:00,2008-06-28T00:00:00+00:00,23 min per ep,PG-13 - Teens 13 or older,6.87,26499.0,4873.0,2973,58439,123,"Tokidoki Rikugou is a history-hating student who flunks out of his Japanese History course; his high school forces him to make up for his failed grade by attending a special museum lecture. Its star exhibit, a vast recreation of the Edo Period, promises to alleviate the delinquent student's poor grades with an elaborate simulation of the Tokugawa Shogunate: the Edo Bakumatsu Walking Tour and Exhibition. 

Knowing next to nothing about samurai culture or the times he's walked into, he is quickly surprised to learn of the superstitious nature of Japan during the 1600s. Quickly dismissing the existence of gods and demons, he is shocked when confronted by a demon on a bridge, who attacks the unsuspecting high-schooler. Saved by a mysterious swordsman named Kuchiha, he discovers that he can no longer escape the simulation at the history museum.

Meeting another swordsman named Kon Shinonome, he discovers another contemporary that was trapped in the simulation before him. Quickly adjusting to his new home, Tokidoki must now help protect the village from demons, while uncovering the mystery of both the simulation and the company that created it.

[Written by MAL Rewrite]",,spring,2008.0,Saturdays,02:30,"Frontier Works, Sotsu",,Studio Deen,"Action, Fantasy","Historical, Isekai, Mythology, Time Travel"
3712,Zero no Tsukaima: Princesses no Rondo,The Familiar of Zero: Rondo of Princesses,ゼロの使い魔 ～三美姫（プリンセッセ）の輪舞（ロンド）～,"Zero no Tsukaima: Princess no Rondo, Rondo of the Princesses, Zero's Familiar 3rd Series, Zero no Tsukaima S3",https://myanimelist.net/anime/3712/Zero_no_Tsukaima__Princesses_no_Rondo,https://cdn.myanimelist.net/images/anime/6/10256.jpg,,TV,Light novel,12.0,Finished Airing,False,2008-07-07T00:00:00+00:00,2008-09-22T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,7.31,274570.0,2711.0,515,453136,796,"Following his brave sacrifice in the war against Albion, Saito Hiraga is knighted and treated as an aristocrat, something that proves difficult for Louise Françoise Le Blanc de La Vallière. With their relationship no longer defined as the mighty Void mage and clueless familiar, she wonders what exactly this means for them.

While venturing to a castle, Louise is ambushed by a powerful mage named Sheffield. Battling alone, the young mage nearly faces defeat until Saito makes his appearance. The mystical and unknown nature of Void magic seems to be at work in the battle, and Louise begins to believe in the possibility of another Void user. Moreover, she realizes that Saito's magical rune is fading, and so a new adventure begins as they search for the elf who revived Saito in the past. The relationship between former master and servant faces a new challenge as they work to restore the runes and redefine the bond which holds them together.

[Written by MAL Rewrite]",,summer,2008.0,Mondays,00:30,,Sentai Filmworks,J.C.Staff,"Action, Adventure, Comedy, Fantasy, Romance, Ecchi","Harem, Isekai, School"
3837,Mashin Eiyuuden Wataru,,魔神英雄伝ワタル,"Mashin Eiyuden Wataru, Spirit Hero Wataru, Keith Courage, Adrien le sauveur du monde",https://myanimelist.net/anime/3837/Mashin_Eiyuuden_Wataru,https://cdn.myanimelist.net/images/anime/8/65417.jpg,https://www.youtube.com/watch?v=7ltf7ZHupC0,TV,Original,45.0,Finished Airing,False,1988-04-15T00:00:00+00:00,1989-03-31T00:00:00+00:00,24 min per ep,G - All Ages,6.93,1204.0,4589.0,9751,3610,13,"A 9-year-old boy named Wataru Ikusabe is magically transported to a magical realm of the gods called Soukaizan which he is supposed to save. In his quest to save the realm, he manages to transform a clay sculpture into a somewhat autonomous (small) Super Robot.

(Source: Wikipedia)",,spring,1988.0,,,Atelier Musa,,Sunrise,"Action, Adventure, Comedy, Sci-Fi","Isekai, Mecha"
3886,Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,Super Mario Brothers: Great Mission to Rescue Princess Peach,スーパーマリオブラザーズ　ピーチ姫救出大作戦!,Super Mario Brothers: Peach-hime Kyuushutsu Dai Sakusen,https://myanimelist.net/anime/3886/Super_Mario_Brothers__Peach-hime_Kyuushutsu_Daisakusen,https://cdn.myanimelist.net/images/anime/1288/97114.jpg,,Movie,Game,1.0,Finished Airing,False,1986-07-20T00:00:00+00:00,,1 hr,G - All Ages,5.63,3601.0,11401.0,7837,6599,19,"In the film, Mario and Luigi are the owners of a grocery store. One night, Mario was engrossed in his Famicom game. Suddenly, the picture goes out and Princess Peach appears on the TV screen crying for help from the enemies attacking her and jumps out of the TV. Mario falls in love with her and vows to protect her. Soon after, Koopa appears on the TV screen and starts to come out of the TV. He grabs Princess Peach and takes her into the TV. Mario then discovers a small brooch that Peach left on the floor.

The next day, the brooch that Peach dropped becomes a matter of concern for Mario. Luigi immediately notices the brooch and regards it as the ""Visionary Jewel from the Country of Treasure"". Soon, Kibidango, a small dog-like being, wanders into the store and notices that Mario has Peach's brooch. He takes it away from Mario, enraging him, thus beginning his (and Luigi's) chase with Kibidango into the Mushroom Kingdom.

(Source: Wikipedia)",,,,,,"VAP, HoriPro, Nintendo, Nippon Television Network",,Grouper Productions,"Adventure, Comedy",Isekai
3991,Mahou Shoujo-tai Arusu the Adventure,Tweeny Witches the Adventures,魔法少女隊アルス the Adventure,"Mahou Shoujo-tai: Alice Adventure, Arusu Adventure, Tweeny Witches: The Adventure",https://myanimelist.net/anime/3991/Mahou_Shoujo-tai_Arusu_the_Adventure,https://cdn.myanimelist.net/images/anime/10/57289.jpg,,OVA,Original,6.0,Finished Airing,False,2007-11-22T00:00:00+00:00,,22 min per ep,PG-13 - Teens 13 or older,6.69,1601.0,5844.0,8245,5788,5,"""Tweeny Witches"" The Adventure created by Studio 4C in collaboration with ""Garo"" creator Keita Amemiya. Includes the Alice chapters ""Sakana ni Natta Maho Shojotai"" and ""Fuin Sareta Kokoro,"" Sheila chapters ""Yosei Hakusho"" and ""Kori no Majo to Hien no Taki,"" and Eva chapters ""Dragon House no Himitsu"" and ""Shippu Doto no Maho Shojotai"" on three DVDs. 

(Source: AniDB)",,,,,,Tohokushinsha Film Corporation,Media Blasters,Studio 4°C,"Adventure, Comedy, Fantasy",Isekai
4080,Kyou kara Maou! 3rd Series,,今日からマ王！第3シリーズ,"Kyou Kara Maou! Dai San Series, Kyou Kara Maoh! Third Series, Kyou Kara Maoh! Season 3, Maruma Third Series",https://myanimelist.net/anime/4080/Kyou_kara_Maou_3rd_Series,https://cdn.myanimelist.net/images/anime/7/22639.jpg,,TV,Light novel,39.0,Finished Airing,False,2008-04-03T00:00:00+00:00,2009-02-19T00:00:00+00:00,24 min per ep,PG-13 - Teens 13 or older,7.72,14374.0,1203.0,3854,35868,118,"At the end of season 2. Yuuri defeats Shinou, but since Shinou had been defeated, Yuuri and Murata could no longer go to the Shin Makoku. However, because Yuuri had fought and defeated him, his powers had surpassed that of Shinou's, resulting in him being able to rely on his own power to return to Shin Makoku.

After the ceremony at the age of 16, Yuuri slowly begins to discover that much has happened while he was away. The ten officials of the noble family have decided to make Wolfram the next Maou, but now that Yuuri has returned and taken back his role as Maou, complications arise when one noble disagrees with Yuuri returning to the throne.

In addition, an ancient secret society that threatens the peace of both humans and Mazoku has risen, and a fight for the throne that now leaves the nobles wondering who is the legitimate Maou.",,spring,2008.0,Thursdays,23:02,"NHK, Sogo Vision",Discotek Media,Studio Deen,"Adventure, Comedy, Fantasy",Isekai
4807,Mashin Eiyuuden Wataru 2,Spirit Hero Wataru 2,魔神英雄伝ワタル2,"Mashin Eiyuden Wataru 2, Rainbow Fantasia 2, Keith Courage 2",https://myanimelist.net/anime/4807/Mashin_Eiyuuden_Wataru_2,https://cdn.myanimelist.net/images/anime/1709/92203.jpg,,TV,Original,46.0,Finished Airing,False,1990-03-09T00:00:00+00:00,1991-03-08T00:00:00+00:00,24 min per ep,G - All Ages,6.8,711.0,5259.0,11949,1825,2,"This is the sequel to Mashin Eiyuden Wataru first season. 

Wataru has been lived happily on earth after he defeated Doakudar. When he plays around with his friend, Ryujinmaru appears and ask him to fight again. It appears that the 7 Stars Mountain, the source of Mt. Soukai's rainbow, have been taken over by Doakadar (Doakudar's brother). If all the stars mountain loses their brightness, Mt. Soukai's rainbow will fade and everyone will live in the darkness for eternity. Once again, Wataru has to go through all the 7 stars system and destroy this new stronger enemy.",,spring,1990.0,,,,,Sunrise,"Action, Adventure, Comedy","Isekai, Mecha"
5764,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,The Familiar of Zero: Rondo of the Princesses OVA,ゼロの使い魔 ～三美姫（プリンセッセ）の輪舞（ロンド）～ 誘惑の砂浜,"Zero no Tsukaima: Princess no Rondo OVA, Zero no Tsukaima: Princesses no Rondo Special,Zero no Tsukaima: Seductive Beach,Zero no Tsukaima: Episode 6.5",https://myanimelist.net/anime/5764/Zero_no_Tsukaima__Princesses_no_Rondo_-_Yuuwaku_no_Sunahama,https://cdn.myanimelist.net/images/anime/6/12370.jpg,,Special,Light novel,1.0,Finished Airing,False,2008-12-25T00:00:00+00:00,,23 min,PG-13 - Teens 13 or older,7.23,51623.0,3164.0,2238,95242,116,DVD beach episode of Zero no Tsukaima: Princesses no Rondo. Also known as episode #6.5.,,,,,,,Sentai Filmworks,J.C.Staff,"Comedy, Fantasy, Ecchi","Harem, Isekai"
